record_id,accident_year,age_of_casualty,speed_limit,hour,sex_of_casualty,casualty_severity,road_type,junction_detail,light_conditions,road_surface_conditions
20210103207261,2021,24,20.0,12,1,3,7,7,1,1
20210103207271,2021,36,20.0,15,1,3,2,7,1,1
20210103207391,2021,35,30.0,20,1,3,6,3,4,2
20210103207441,2021,21,20.0,2,1,3,9,99,4,1
20210103207461,2021,16,20.0,14,1,2,3,0,1,1
20210103207491,2021,42,20.0,18,2,3,6,8,1,1
20210103207851,2021,49,20.0,17,1,3,6,3,1,1
20210103207911,2021,28,20.0,21,1,2,6,0,1,1
20210103207961,2021,11,30.0,20,1,3,6,9,1,1
20210103207981,2021,34,30.0,0,1,2,3,0,4,1
20210103208191,2021,58,20.0,11,2,3,6,3,1,1
20210103208211,2021,7,30.0,17,1,3,9,0,1,1
20210103208251,2021,61,20.0,10,1,3,6,0,1,1
20210103208341,2021,44,20.0,14,1,3,6,3,1,2
20210103208361,2021,43,20.0,13,1,3,3,0,1,1
20210103208521,2021,44,20.0,16,1,3,6,99,1,2
20210103208581,2021,33,20.0,22,1,3,1,1,4,1
20210103208601,2021,49,20.0,0,2,3,9,99,4,1
20210103208711,2021,38,20.0,14,2,2,3,6,1,2
20210103208851,2021,47,20.0,16,1,3,6,0,1,2
20210103208941,2021,48,20.0,14,1,3,6,3,1,2
20210103208951,2021,16,30.0,13,1,3,6,6,1,1
20210103208981,2021,38,20.0,17,2,3,6,6,1,2
20210103209101,2021,31,30.0,17,1,3,6,3,1,2
20210103209221,2021,-1,30.0,19,1,3,6,3,1,2
20210103209551,2021,29,20.0,12,2,2,6,3,1,1
20210103209651,2021,38,20.0,8,-1,3,6,6,1,1
20210103209741,2021,36,20.0,23,-1,3,3,6,4,2
20210103209781,2021,57,30.0,19,1,3,9,0,1,1
20210103209921,2021,32,20.0,16,2,3,2,3,1,1
20210103209981,2021,61,20.0,16,1,3,6,3,1,1
20210103210001,2021,11,30.0,16,1,3,3,3,1,1
20210103210111,2021,36,70.0,18,2,3,3,5,1,1
20210103210171,2021,35,20.0,15,1,3,1,99,1,1
20210103210331,2021,29,20.0,18,1,2,6,9,1,1
20210103210451,2021,32,20.0,18,1,2,6,3,1,1
20210103210471,2021,26,20.0,18,1,3,6,3,1,1
20210103210481,2021,23,30.0,21,1,3,9,99,7,9
20210103210561,2021,-1,30.0,11,1,3,9,99,1,1
20210103210641,2021,56,30.0,9,1,3,9,3,1,9
20210103210701,2021,39,20.0,18,1,3,6,3,1,1
20210103210911,2021,32,30.0,19,1,3,1,1,1,1
20210103211231,2021,19,30.0,11,1,2,6,6,1,1
20210103211232,2021,44,30.0,11,1,2,6,6,1,1
20210103211291,2021,53,20.0,6,1,3,2,0,1,1
20210103211381,2021,21,40.0,18,2,3,9,6,7,9
20210103211411,2021,48,20.0,13,1,3,6,3,1,2
20210103211471,2021,52,30.0,11,1,3,6,9,1,2
20210103211671,2021,30,30.0,12,1,2,6,6,1,1
20210103211881,2021,25,20.0,23,1,3,6,3,4,1
20210103211991,2021,26,20.0,9,2,3,1,1,1,1
20210103212021,2021,43,20.0,17,1,3,6,6,1,1
20210103212111,2021,35,30.0,18,1,3,6,3,1,2
20210103212171,2021,24,30.0,21,1,3,6,3,7,9
20210103212351,2021,34,30.0,12,2,2,3,9,1,1
20210103212401,2021,39,20.0,19,1,2,3,0,1,1
20210103212411,2021,9,20.0,18,1,3,9,3,1,9
20210103212431,2021,35,30.0,18,2,3,2,3,1,1
20210103212521,2021,21,20.0,14,2,3,9,6,1,2
20210103212531,2021,36,20.0,23,1,3,6,0,4,1
20210103212811,2021,27,20.0,19,1,3,6,99,1,1
20210103213021,2021,24,20.0,19,1,3,6,0,1,1
20210103213051,2021,25,30.0,8,2,3,6,3,1,1
20210103213221,2021,64,30.0,12,2,3,6,3,1,2
20210103213231,2021,30,20.0,10,2,3,6,7,1,1
20210103213291,2021,31,20.0,8,2,3,6,3,1,1
20210103213381,2021,-1,30.0,14,1,3,6,1,1,1
20210103213771,2021,12,20.0,16,1,3,6,9,1,2
20210103213811,2021,25,20.0,12,2,3,9,3,1,9
20210103213821,2021,28,20.0,16,2,3,6,6,1,2
20210103214101,2021,19,30.0,18,1,3,3,7,1,2
20210103214161,2021,28,30.0,19,1,3,2,0,1,2
20210103214221,2021,53,20.0,19,2,3,2,3,1,2
20210103214301,2021,27,30.0,18,1,3,6,8,1,2
20210103214341,2021,20,20.0,19,1,3,9,3,1,9
20210103214391,2021,27,20.0,19,1,3,6,9,1,2
20210103214421,2021,39,30.0,19,1,3,6,6,1,2
20210103214671,2021,25,20.0,22,1,3,6,0,4,1
20210103214802,2021,31,20.0,7,1,2,3,3,1,1
20210103215001,2021,24,30.0,12,2,3,3,0,1,1
20210103215011,2021,27,20.0,11,1,3,6,3,1,1
20210103215161,2021,61,30.0,7,1,3,6,9,1,2
20210103215191,2021,41,20.0,12,1,3,2,0,1,1
20210103215281,2021,27,20.0,10,1,3,2,9,1,1
20210103215291,2021,61,20.0,13,1,3,6,7,1,1
20210103215361,2021,35,20.0,12,1,3,1,1,1,1
20210103215501,2021,-1,20.0,22,1,3,2,3,4,2
20210103215531,2021,21,20.0,20,1,2,6,8,1,2
20210103215731,2021,66,20.0,8,1,2,1,2,1,1
20210103215901,2021,16,30.0,17,1,3,6,3,1,1
20210103215931,2021,20,20.0,18,1,3,6,3,1,1
20210103216011,2021,53,20.0,18,1,2,2,8,1,1
20210103216211,2021,47,30.0,19,2,2,1,2,1,1
20210103216311,2021,14,20.0,20,1,3,6,3,1,1
20210103216321,2021,22,30.0,21,1,3,6,6,4,1
20210103216331,2021,34,20.0,6,1,3,3,6,1,1
20210103216441,2021,24,20.0,14,2,3,3,3,1,1
20210103216541,2021,39,20.0,23,1,3,6,0,4,1
20210103216591,2021,25,20.0,22,1,3,6,6,4,1
20210103216671,2021,21,40.0,4,1,3,3,8,4,2
20210103216711,2021,40,20.0,0,1,3,6,3,4,2
20210103216841,2021,57,20.0,11,1,3,2,0,1,1
20210103217421,2021,33,20.0,1,1,2,6,3,4,1
20210103217451,2021,48,20.0,13,1,3,6,9,1,2
20210103217781,2021,22,30.0,16,1,3,6,3,1,1
20210103217991,2021,44,30.0,19,1,3,9,1,1,1
20210103218011,2021,20,30.0,16,2,3,7,9,1,2
20210103218091,2021,26,30.0,17,1,3,6,3,1,2
20210103218181,2021,37,30.0,17,1,3,1,1,1,1
20210103218241,2021,56,30.0,11,1,3,6,99,1,1
20210103218391,2021,31,20.0,17,1,3,6,3,1,1
20210103218451,2021,18,40.0,21,1,3,6,0,4,1
20210103218691,2021,30,20.0,23,2,2,6,7,4,1
20210103218851,2021,46,20.0,8,1,2,6,0,1,1
20210103218852,2021,29,20.0,8,2,3,6,0,1,1
20210103219001,2021,24,20.0,10,1,3,2,3,1,1
20210103219141,2021,23,30.0,13,1,3,6,3,1,1
20210103219221,2021,36,20.0,12,1,3,6,9,1,1
20210103219231,2021,22,20.0,12,1,3,6,3,1,1
20210103219341,2021,13,20.0,17,1,3,2,7,1,1
20210103219391,2021,21,20.0,13,1,3,3,6,1,1
20210103219431,2021,42,20.0,14,2,3,2,3,1,2
20210103219781,2021,57,20.0,18,1,2,6,3,1,1
20210103219951,2021,23,30.0,16,1,2,6,3,1,2
20210103219971,2021,33,30.0,19,1,3,3,7,1,1
20210103220071,2021,24,20.0,18,1,3,6,0,1,2
20210103220121,2021,29,20.0,17,2,3,6,3,1,2
20210103220141,2021,24,20.0,15,1,3,6,3,1,1
20210103220191,2021,36,30.0,19,1,2,6,3,1,2
20210103220221,2021,58,20.0,16,-1,3,6,6,1,1
20210103220261,2021,23,20.0,19,1,2,2,3,1,1
20210103220511,2021,28,20.0,23,1,3,6,99,4,1
20210103220641,2021,34,30.0,0,1,3,6,9,4,1
20210103220781,2021,46,20.0,9,1,3,6,3,1,1
20210103220821,2021,11,30.0,9,1,3,7,5,1,1
20210103220981,2021,36,30.0,16,1,2,9,0,1,9
20210103221081,2021,65,20.0,9,1,3,6,3,1,1
20210103221391,2021,30,20.0,13,2,3,3,3,1,1
20210103221451,2021,27,20.0,16,1,2,1,1,1,2
20210103221511,2021,27,20.0,16,1,3,6,6,1,1
20210103221531,2021,60,20.0,16,1,3,6,6,1,1
20210103221731,2021,58,30.0,19,2,3,6,9,1,1
20210103221781,2021,38,20.0,14,2,3,6,8,1,2
20210103222051,2021,19,20.0,15,1,3,9,99,1,1
20210103222201,2021,37,30.0,22,1,3,6,0,4,1
20210103222261,2021,45,30.0,23,1,3,6,9,4,1
20210103222341,2021,28,20.0,19,1,3,9,99,1,9
20210103222561,2021,34,20.0,9,1,3,6,0,1,1
20210103222711,2021,35,30.0,13,1,3,6,6,1,2
20210103222731,2021,41,20.0,6,1,3,6,3,1,1
20210103222781,2021,36,30.0,10,1,2,6,3,1,1
20210103222871,2021,14,20.0,12,1,2,6,8,1,1
20210103223151,2021,45,20.0,10,1,2,2,0,1,1
20210103223171,2021,53,30.0,14,2,2,6,6,1,1
20210103223301,2021,31,30.0,3,1,3,6,3,4,2
20210103223361,2021,62,20.0,16,1,3,6,9,1,1
20210103223371,2021,61,20.0,12,1,3,6,6,1,1
20210103223471,2021,16,20.0,18,1,3,6,9,1,1
20210103223511,2021,54,20.0,18,1,2,6,3,1,1
20210103223591,2021,47,30.0,14,1,3,6,3,1,1
20210103223631,2021,34,30.0,13,2,3,2,99,1,2
20210103223641,2021,29,20.0,18,1,3,6,6,1,1
20210103223851,2021,35,20.0,16,1,3,6,3,1,1
20210103224031,2021,28,30.0,19,1,3,9,7,1,9
20210103224451,2021,26,30.0,13,1,3,6,9,1,1
20210103224991,2021,31,30.0,17,-1,3,2,3,1,1
20210103225231,2021,50,20.0,17,1,3,6,3,1,1
20210103225271,2021,31,30.0,19,1,3,6,6,1,1
20210103225272,2021,16,30.0,19,2,2,6,6,1,1
20210103225301,2021,50,20.0,19,1,3,9,3,1,9
20210103225361,2021,27,20.0,20,1,3,6,6,1,1
20210103225491,2021,25,30.0,22,1,2,6,7,4,1
20210103225591,2021,35,30.0,16,1,3,6,3,1,1
20210103225651,2021,64,20.0,4,1,3,6,3,4,1
20210103225771,2021,41,20.0,7,1,2,6,2,1,1
20210103225851,2021,36,20.0,13,1,3,9,99,1,9
20210103225921,2021,65,20.0,10,1,3,6,6,1,1
20210103225961,2021,44,20.0,22,1,2,9,0,4,1
20210103225981,2021,41,20.0,8,2,1,6,6,1,1
20210103225991,2021,56,20.0,8,1,3,6,3,1,1
20210103226061,2021,25,30.0,18,1,3,6,99,1,1
20210103226191,2021,23,30.0,19,1,3,6,3,1,1
20210103226381,2021,8,30.0,12,2,3,2,6,1,1
20210103226761,2021,43,20.0,18,1,3,6,6,1,1
20210103226811,2021,53,20.0,15,2,3,1,1,1,1
20210103227031,2021,67,30.0,17,1,3,6,2,1,1
20210103227211,2021,29,20.0,19,2,3,6,9,1,1
20210103227241,2021,59,20.0,17,1,3,6,3,1,1
20210103227431,2021,27,30.0,18,1,3,6,3,1,1
20210103227442,2021,33,30.0,21,1,3,6,9,4,1
20210103227601,2021,27,20.0,18,2,2,9,99,1,1
20210103227641,2021,38,20.0,13,1,2,9,99,1,9
20210103227851,2021,37,20.0,9,2,3,6,6,1,1
20210103227871,2021,49,20.0,7,1,3,1,2,1,1
20210103228081,2021,24,30.0,10,2,3,3,7,1,1
20210103228201,2021,40,20.0,8,1,2,6,3,1,1
20210103228271,2021,46,30.0,6,2,3,6,3,1,1
20210103228381,2021,19,20.0,13,1,3,6,7,1,2
20210103228561,2021,36,20.0,18,1,3,6,3,1,9
20210103228651,2021,51,30.0,13,1,2,6,3,1,1
20210103228841,2021,27,30.0,18,-1,3,9,3,1,9
20210103228851,2021,16,20.0,17,2,3,3,7,1,2
20210103228991,2021,32,20.0,18,1,3,6,0,1,2
20210103229011,2021,36,20.0,17,1,3,6,0,1,2
20210103229041,2021,39,30.0,19,2,3,6,3,1,2
20210103229081,2021,26,20.0,18,2,2,6,0,1,2
20210103229211,2021,44,20.0,20,1,3,6,3,4,2
20210103229291,2021,46,30.0,15,1,3,6,9,1,2
20210103229431,2021,46,30.0,18,1,3,6,9,1,1
20210103229591,2021,60,30.0,11,1,3,6,99,1,1
20210103229691,2021,30,20.0,12,2,3,9,99,1,1
20210103229721,2021,32,30.0,19,1,3,9,1,4,9
20210103229891,2021,35,20.0,8,1,3,9,3,1,9
20210103229961,2021,20,30.0,12,1,3,6,3,1,1
20210103230981,2021,30,20.0,20,1,2,6,0,6,2
20210103231111,2021,33,20.0,1,1,2,2,9,4,2
20210103231281,2021,39,30.0,19,2,3,9,0,1,9
20210103231511,2021,40,20.0,2,1,2,6,3,4,9
20210103231521,2021,50,20.0,12,1,3,6,9,1,2
20210103231711,2021,47,20.0,15,1,3,6,6,1,2
20210103231821,2021,19,20.0,13,1,3,6,0,1,2
20210103231831,2021,13,30.0,16,1,3,6,0,1,1
20210103231891,2021,28,30.0,17,1,3,9,6,1,9
20210103231901,2021,22,20.0,17,1,3,6,0,1,2
20210103231941,2021,51,20.0,13,1,3,7,99,1,2
20210103232101,2021,34,20.0,13,1,2,6,6,1,2
20210103232291,2021,39,30.0,18,2,3,2,8,1,1
20210103232351,2021,23,30.0,17,1,3,6,3,1,1
20210103232371,2021,41,20.0,13,1,3,6,1,1,2
20210103232391,2021,35,30.0,17,1,3,3,0,1,2
20210103232441,2021,22,30.0,6,2,3,6,5,1,1
20210103232491,2021,40,30.0,19,1,3,6,9,1,2
20210103232641,2021,-1,20.0,21,-1,3,9,3,7,9
20210103232961,2021,41,30.0,9,2,3,6,9,1,1
20210103233041,2021,40,20.0,8,1,2,6,3,1,2
20210103233561,2021,48,30.0,13,1,3,3,6,1,1
20210103233721,2021,60,40.0,13,1,3,3,3,1,9
20210103233961,2021,48,20.0,7,1,3,6,99,1,1
20210103234101,2021,24,30.0,19,1,2,6,0,1,1
20210103234231,2021,49,20.0,18,1,3,6,3,1,1
20210103234251,2021,41,40.0,22,1,3,3,0,4,2
20210103234671,2021,27,30.0,18,1,2,6,0,1,1
20210103234901,2021,31,20.0,14,2,3,9,99,1,9
20210103235131,2021,-1,20.0,8,1,3,9,6,1,1
20210103235141,2021,22,20.0,1,1,3,6,3,1,2
20210103235561,2021,28,20.0,16,2,3,6,3,1,2
20210103235781,2021,18,20.0,12,1,3,6,99,1,1
20210103236011,2021,52,20.0,17,1,3,1,2,1,2
20210103236201,2021,20,30.0,23,1,3,6,6,4,1
20210103236221,2021,25,20.0,23,1,2,6,6,4,2
20210103236251,2021,41,20.0,1,1,3,6,3,4,2
20210103237191,2021,49,30.0,13,1,3,6,0,1,1
20210103237211,2021,-1,30.0,15,1,3,6,3,1,1
20210103237431,2021,36,20.0,16,1,3,6,7,1,1
20210103237501,2021,37,20.0,17,1,3,2,3,1,1
20210103237681,2021,25,30.0,16,1,3,9,0,1,1
20210103237711,2021,35,20.0,18,1,3,6,3,1,1
20210103237721,2021,23,20.0,16,1,3,6,9,1,1
20210103237731,2021,41,20.0,8,2,3,1,0,1,1
20210103237751,2021,37,20.0,16,2,3,7,1,1,1
20210103237781,2021,26,20.0,17,2,2,6,3,1,1
20210103237801,2021,33,20.0,18,2,3,6,6,1,1
20210103237961,2021,14,30.0,20,1,3,6,9,4,1
20210103237971,2021,32,20.0,17,2,3,6,3,1,1
20210103238011,2021,40,20.0,20,1,3,6,3,1,1
20210103238041,2021,17,20.0,19,1,3,6,0,1,1
20210103238062,2021,-1,20.0,16,-1,3,6,6,1,1
20210103238101,2021,52,20.0,17,1,3,2,9,1,1
20210103238321,2021,28,20.0,6,1,3,6,6,1,1
20210103238611,2021,25,30.0,17,1,3,2,6,1,9
20210103238751,2021,39,40.0,12,1,3,3,3,1,1
20210103238821,2021,24,20.0,16,1,3,6,0,1,1
20210103238981,2021,31,20.0,12,2,2,6,0,1,1
20210103239011,2021,32,20.0,8,1,3,6,6,1,1
20210103239031,2021,24,20.0,14,2,3,6,3,1,1
20210103239411,2021,24,30.0,17,2,3,6,3,1,1
20210103239501,2021,-1,20.0,16,1,3,6,5,1,1
20210103239551,2021,32,30.0,15,1,3,6,3,1,1
20210103239581,2021,63,20.0,18,2,3,6,6,1,1
20210103239801,2021,64,20.0,17,1,2,3,3,1,1
20210103239831,2021,60,20.0,16,1,3,2,3,1,1
20210103239961,2021,30,30.0,18,2,3,6,6,1,1
20210103240101,2021,33,30.0,16,1,3,6,3,1,2
20210103240161,2021,33,20.0,22,1,3,6,7,4,1
20210103240281,2021,53,20.0,6,1,3,6,6,1,1
20210103240731,2021,36,30.0,10,1,3,2,3,1,1
20210103240751,2021,21,20.0,8,1,3,3,3,1,1
20210103240771,2021,31,20.0,12,1,3,6,3,1,1
20210103240821,2021,21,30.0,12,1,2,6,9,1,1
20210103240941,2021,32,30.0,18,1,2,6,3,1,1
20210103241071,2021,-1,30.0,7,1,3,1,2,1,1
20210103241081,2021,6,30.0,15,1,3,3,9,1,1
20210103241181,2021,57,30.0,10,2,3,3,9,1,1
20210103241211,2021,41,30.0,18,2,2,6,3,1,2
20210103241471,2021,56,20.0,14,1,2,3,3,1,1
20210103241481,2021,28,30.0,6,1,3,3,99,1,1
20210103241531,2021,43,30.0,19,1,3,6,3,1,1
20210103241591,2021,24,20.0,19,1,3,9,0,1,1
20210103241701,2021,23,30.0,20,1,3,3,3,1,1
20210103241711,2021,29,20.0,18,2,3,7,5,1,1
20210103241821,2021,36,30.0,17,1,3,1,6,1,1
20210103241891,2021,35,20.0,19,1,2,6,0,1,1
20210103242161,2021,52,20.0,15,1,2,6,0,1,1
20210103242251,2021,25,20.0,7,1,2,6,0,1,1
20210103242291,2021,17,30.0,7,1,3,6,0,1,1
20210103242341,2021,37,30.0,6,1,2,6,3,1,9
20210103242981,2021,32,20.0,15,1,3,9,0,1,1
20210103243141,2021,44,30.0,13,1,3,6,0,1,1
20210103243161,2021,46,20.0,16,2,3,6,1,1,1
20210103243861,2021,20,20.0,1,1,3,7,5,4,1
20210103244091,2021,64,30.0,7,1,3,6,3,1,1
20210103244141,2021,46,30.0,9,2,3,6,3,1,1
20210103244521,2021,14,40.0,15,1,2,9,8,1,1
20210103244541,2021,27,20.0,0,1,3,6,6,4,1
20210103244641,2021,32,30.0,15,1,2,6,7,1,1
20210103244671,2021,35,20.0,13,1,2,2,3,1,1
20210103244761,2021,54,20.0,13,1,3,6,0,1,1
20210103244791,2021,28,20.0,19,1,3,9,7,1,1
20210103244821,2021,55,30.0,7,2,3,1,2,1,1
20210103245141,2021,21,20.0,20,1,3,3,3,1,1
20210103245201,2021,46,20.0,18,2,3,6,3,1,1
20210103245221,2021,68,20.0,16,1,3,6,0,1,1
20210103245291,2021,71,20.0,18,1,2,6,3,1,1
20210103245311,2021,42,30.0,14,1,3,6,0,1,1
20210103245591,2021,29,20.0,21,1,3,2,0,4,1
20210103245711,2021,32,30.0,2,1,3,6,6,4,1
20210103245901,2021,26,20.0,17,1,3,6,0,1,1
20210103245971,2021,23,30.0,9,2,3,6,3,1,1
20210103246191,2021,33,30.0,11,1,3,6,3,1,1
20210103246371,2021,19,20.0,15,1,3,6,3,4,1
20210103246451,2021,36,20.0,16,1,3,6,3,1,1
20210103246461,2021,50,20.0,16,1,2,6,1,1,1
20210103246481,2021,46,20.0,16,1,3,6,6,1,1
20210103246591,2021,50,20.0,15,1,3,9,0,1,9
20210103246771,2021,57,20.0,18,1,3,6,99,1,2
20210103246881,2021,38,20.0,19,1,3,6,3,1,1
20210103247561,2021,17,30.0,5,1,3,3,99,1,1
20210103247661,2021,-1,20.0,7,2,3,6,3,1,1
20210103247701,2021,56,30.0,11,1,2,6,3,1,1
20210103247731,2021,-1,20.0,7,-1,3,9,99,1,1
20210103247891,2021,39,20.0,13,1,3,2,3,1,1
20210103247971,2021,28,20.0,8,2,3,2,9,1,1
20210103248031,2021,20,20.0,14,1,3,6,3,1,1
20210103248091,2021,22,30.0,14,2,3,3,3,1,1
20210103248161,2021,43,50.0,9,2,3,3,6,1,1
20210103248351,2021,33,30.0,9,1,3,6,99,1,1
20210103248361,2021,17,30.0,13,1,3,1,1,1,1
20210103248401,2021,55,20.0,16,1,3,6,0,1,1
20210103248631,2021,51,20.0,18,1,3,2,0,1,1
20210103248751,2021,46,30.0,19,1,3,6,8,1,1
20210103248801,2021,30,20.0,17,1,3,9,9,1,1
20210103248821,2021,36,30.0,17,1,3,6,8,1,1
20210103248981,2021,23,30.0,20,1,3,6,6,4,1
20210103249021,2021,-1,20.0,3,-1,3,2,1,1,1
20210103249211,2021,-1,30.0,17,-1,3,6,0,1,1
20210103249261,2021,41,20.0,14,1,2,6,0,1,1
20210103249391,2021,49,30.0,9,1,2,6,1,1,1
20210103249631,2021,33,20.0,9,1,3,6,9,1,2
20210103249831,2021,38,30.0,14,1,3,6,6,1,1
20210103250181,2021,48,20.0,21,1,3,6,3,4,1
20210103250231,2021,28,20.0,18,1,2,6,3,1,1
20210103250301,2021,38,30.0,15,1,3,6,3,1,1
20210103250311,2021,32,20.0,19,2,3,6,99,1,1
20210103250361,2021,33,20.0,16,1,3,1,1,1,1
20210103250391,2021,21,20.0,20,1,3,2,0,4,1
20210103250501,2021,30,30.0,21,1,3,3,6,4,1
20210103250511,2021,23,30.0,21,2,3,6,0,4,1
20210103250631,2021,23,30.0,23,1,3,2,6,4,1
20210103250881,2021,40,20.0,20,1,3,6,3,7,1
20210103250901,2021,29,20.0,22,1,2,6,0,4,2
20210103251031,2021,27,20.0,18,2,3,9,99,1,1
20210103251051,2021,28,30.0,10,1,3,6,0,1,1
20210103251052,2021,34,30.0,10,2,2,6,0,1,1
20210103251101,2021,42,30.0,9,1,3,9,99,1,1
20210103251121,2021,25,30.0,7,1,2,3,6,1,1
20210103251171,2021,47,20.0,8,1,2,2,0,1,1
20210103251231,2021,67,30.0,13,2,2,1,1,1,1
20210103251261,2021,67,20.0,10,1,3,3,0,1,1
20210103251301,2021,42,20.0,12,1,3,6,6,1,1
20210103251311,2021,71,30.0,13,2,2,2,3,1,1
20210103251341,2021,74,20.0,11,1,3,9,1,1,9
20210103251481,2021,35,20.0,15,1,3,2,6,1,1
20210103251601,2021,37,40.0,16,2,2,3,9,1,1
20210103251621,2021,28,20.0,19,1,3,6,9,1,1
20210103251891,2021,49,20.0,18,1,3,6,6,1,1
20210103251971,2021,31,30.0,17,2,3,6,3,1,1
20210103252011,2021,-1,30.0,18,2,3,9,8,1,9
20210103252071,2021,29,20.0,18,1,3,6,9,1,1
20210103252161,2021,20,20.0,21,1,3,6,6,4,1
20210103252181,2021,21,30.0,16,1,3,6,0,1,1
20210103252211,2021,45,20.0,22,1,3,6,3,4,1
20210103252301,2021,41,20.0,10,1,3,3,3,1,1
20210103252341,2021,40,30.0,23,2,2,3,5,4,1
20210103252351,2021,21,20.0,14,1,2,1,0,1,1
20210103252411,2021,-1,30.0,23,1,3,2,6,4,1
20210103252541,2021,33,30.0,7,1,3,6,99,1,1
20210103252601,2021,-1,20.0,8,2,3,6,99,1,1
20210103252651,2021,20,20.0,9,1,3,6,3,1,1
20210103252951,2021,54,20.0,9,2,3,1,1,1,1
20210103253321,2021,68,30.0,10,1,3,6,3,1,1
20210103253411,2021,27,20.0,18,2,3,6,6,1,1
20210103253551,2021,23,20.0,19,1,3,6,3,1,1
20210103253751,2021,26,20.0,13,2,3,6,99,1,1
20210103253801,2021,41,20.0,18,1,3,3,3,1,1
20210103254171,2021,27,20.0,7,2,3,6,9,1,1
20210103254181,2021,54,30.0,16,1,3,6,6,1,1
20210103254321,2021,-1,20.0,17,-1,3,9,3,1,1
20210103254571,2021,32,30.0,7,1,3,6,0,1,1
20210103254741,2021,26,20.0,17,-1,3,6,0,1,1
20210103254771,2021,30,20.0,12,1,3,2,3,1,1
20210103254831,2021,70,20.0,15,2,3,6,6,1,1
20210103254981,2021,14,30.0,16,1,3,6,6,1,1
20210103255311,2021,17,30.0,16,1,2,2,3,1,1
20210103255371,2021,27,40.0,21,1,2,3,3,4,1
20210103255431,2021,19,20.0,20,1,3,7,0,4,1
20210103255441,2021,24,20.0,13,2,2,6,0,1,1
20210103255471,2021,22,20.0,9,2,3,2,1,1,1
20210103255501,2021,27,30.0,16,1,3,6,3,1,1
20210103255651,2021,35,20.0,17,1,3,6,3,1,1
20210103255791,2021,17,20.0,1,1,3,6,3,4,1
20210103256351,2021,57,30.0,13,1,3,6,9,1,2
20210103256431,2021,71,20.0,18,1,3,6,9,1,1
20210103256461,2021,47,30.0,14,1,3,6,5,1,1
20210103256561,2021,13,20.0,14,1,3,6,7,1,2
20210103256721,2021,46,30.0,12,1,2,6,6,1,2
20210103257011,2021,27,30.0,12,-1,3,6,6,1,2
20210103257141,2021,21,20.0,17,1,3,6,3,1,1
20210103257231,2021,55,30.0,21,2,3,6,3,4,1
20210103257261,2021,26,20.0,23,1,3,2,3,4,1
20210103257651,2021,46,30.0,9,2,3,6,0,1,1
20210103257921,2021,25,20.0,11,2,3,6,9,1,1
20210103258011,2021,21,20.0,15,1,2,6,0,1,2
20210103258171,2021,46,20.0,13,-1,3,6,3,1,2
20210103258301,2021,22,30.0,16,1,3,9,6,1,9
20210103258401,2021,35,20.0,16,1,3,3,3,1,1
20210103258471,2021,42,20.0,14,2,3,6,3,1,1
20210103258541,2021,13,20.0,11,1,3,6,99,1,2
20210103258681,2021,24,20.0,15,1,3,2,9,1,2
20210103258741,2021,30,30.0,21,2,3,9,9,7,9
20210103258951,2021,21,30.0,3,1,3,6,0,4,1
20210103259001,2021,18,20.0,22,1,3,6,3,4,1
20210103259311,2021,18,30.0,16,1,3,6,99,1,1
20210103259341,2021,48,20.0,14,1,3,6,99,1,1
20210103259351,2021,42,30.0,8,1,3,6,0,1,1
20210103259501,2021,39,20.0,13,1,3,6,5,1,1
20210103259611,2021,50,30.0,14,1,3,6,0,1,1
20210103259671,2021,29,20.0,7,1,3,9,99,1,2
20210103259762,2021,61,30.0,13,1,2,6,99,1,1
20210103259851,2021,-1,20.0,15,-1,3,9,6,1,2
20210103260061,2021,27,30.0,12,1,3,6,9,1,1
20210103260241,2021,59,20.0,18,1,3,2,6,1,1
20210103260281,2021,15,30.0,19,2,3,6,7,1,1
20210103260381,2021,27,30.0,9,2,3,6,3,1,1
20210103260411,2021,19,20.0,18,1,3,9,3,1,1
20210103260431,2021,20,30.0,19,1,3,3,5,1,1
20210103260551,2021,49,30.0,15,1,3,6,3,1,1
20210103260851,2021,26,20.0,20,2,3,3,3,4,1
20210103262091,2021,44,30.0,9,1,3,6,3,1,1
20210103262301,2021,30,30.0,8,1,3,6,9,1,1
20210103263661,2021,41,30.0,7,1,2,6,9,1,1
20210103263791,2021,34,20.0,10,2,3,6,7,1,1
20210103264311,2021,19,20.0,11,2,3,6,3,1,1
20210103264401,2021,36,30.0,18,2,3,6,9,1,1
20210103265511,2021,30,50.0,17,2,3,6,3,1,1
20210103266271,2021,53,20.0,14,1,3,6,3,1,1
20210103267621,2021,38,20.0,17,1,3,6,3,1,1
20210103267821,2021,49,20.0,14,1,3,6,3,1,1
20210103268722,2021,22,30.0,14,1,3,6,3,1,1
20210103268891,2021,62,20.0,17,1,3,6,6,1,1
20210103269631,2021,49,20.0,20,1,3,6,6,1,1
20210103269651,2021,41,30.0,7,2,3,6,3,1,1
20210103270561,2021,25,20.0,20,2,2,6,6,1,1
20210103272491,2021,46,30.0,18,1,3,6,0,1,1
20210103273281,2021,41,20.0,20,1,3,1,2,4,1
20210103273361,2021,26,20.0,8,2,2,6,9,1,1
20210103273421,2021,33,30.0,7,1,3,3,3,1,1
20210103273431,2021,24,20.0,8,2,3,9,7,1,1
20210103273581,2021,78,20.0,9,1,2,6,3,1,1
20210103273621,2021,26,20.0,9,2,3,9,3,1,1
